Fiscal Year,Eff. Date,Job Code,Title,Union Code,SetID,Grade,Biweekly Min,Biweekly Max,Extended Range,Step 1,Step 2,Step 3,Step 4,Step 5,Step 6,Step 7,Step 8,Step 9,Step 10,Step 11,Step 12,Step 13,Step 14,Step 15,Step 16,Step 17,Step 18,Step 19,Step 20
FY14-15,2014/07/01,1324,Customer Service Agent,790,COMMN,6570,2252,2737,,28.1500,29.5625,31.0375,32.5875,34.2125,,,,,,,,,,,,,,,
FY14-15,2014/07/01,8550,Dist Atty Investigator (SFERS),419,COMMN,8550C,3126,3989,,39.0750,41.0250,43.0750,45.2250,47.4875,49.8625,,,,,,,,,,,,,,
FY13-14,2014/01/04,1406,Senior Clerk,790,SFMTA,1406A (SFMTA),1698,2063,,21.2250,22.2750,23.3875,24.5625,25.7875,25.8625,28.3625,27.0125,31.2750,30.1500,,,,,,,,,,
FY13-14,2013/07/01,1244,Senior Personnel Analyst,022,COMMN,7285,3194,3881,0,39.9250,41.9125,44.0000,46.2125,48.5125,,,,,,,,,,,,,,,
FY13-14,2014/03/29,1471,Elections Worker,790,SFMTA,6235,1914,2326,,23.9250,25.1125,26.3750,27.6875,29.0750,,,,,,,,,,,,,,,
FY12-13,2012/07/01,8226,Museum Guard,790,SFMTA,6190,1871,2274,,23.3875,24.5625,25.7875,27.0750,28.4250,,,,,,,,,,,,,,,
FY14-15,2014/10/11,1378,Special Assistant 19,351,SFMTA,8480,5722,6955,,71.5250,75.1000,78.8625,82.8000,86.9375,,,,,,,,,,,,,,,
FY13-14,2013/07/01,7211,Cement Finisher Supervisor 2,790,COMMN,7320,3248,3948,0,40.6000,42.6250,44.7625,47.0000,49.3500,,,,,,,,,,,,,,,
FY15-16,2015/10/10,1218,Payroll Supervisor,790,SFMTA,7265,3162,3844,,39.5250,41.5000,43.5750,45.7625,48.0500,,,,,,,,,,,,,,,
FY13-14,2013/07/01,3546,Curator 4,790,SFMTA,7220,3093,3760,,38.6625,40.6000,42.6250,44.7625,47.0000,,,,,,,,,,,,,,,
FY14-15,2014/07/01,7132,Telecommunication Supervisor,021,SFMTA,7685,3881,4717,,48.5125,50.9375,53.4750,56.1500,58.9625,,,,,,,,,,,,,,,
FY12-13,2012/07/01,6262,Plan Checker,021,SFMTA,7095,2910,3537,,36.3750,38.2000,40.1000,42.1125,44.2125,,,,,,,,,,,,,,,
FY14-15,2014/07/01,7484,Sr Power Generation Tech,006,COMMN,7425,3418,4155,,42.7250,44.8625,47.1125,49.4625,51.9375,,,,,,,,,,,,,,,
FY14-15,2014/10/11,4267,Pr Real Property Appraiser,021,COMMN,4267D,3661,4449,6,45.7625,48.0500,50.4500,52.9750,55.6125,57.0125,58.4000,59.8625,,,,,,,,,,,,
FY14-15,2014/07/01,1770,Photographer,790,SFMTA,6340,2014,2449,,25.1750,26.4375,27.7625,29.1500,30.6125,,,,,,,,,,,,,,,
FY14-15,2014/07/01,7454,Traffic Signal Operator,790,SFMTA-Negotiated,5640,1436,1740,,17.9500,18.8250,19.7500,20.7250,21.7500,,,,,,,,,,,,,,,
FY14-15,2014/07/01,6231,Senior Street Inspector,021,COMMN,7035,2827,3436,,35.3375,37.1125,38.9625,40.9125,42.9500,,,,,,,,,,,,,,,
FY13-14,2014/01/04,1370,Special Assistant 11,021,SFMTA,7225,3101,3769,,38.7625,40.7000,42.7250,44.8625,47.1125,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7245,"Chf Statnry Eng,WtrTreat Plnt",039,COMMN,7245A,4127,4127,0,51.5875,,,,,,,,,,,,,,,,,,,
FY12-13,2012/07/01,7353,Water Meter Repairer,038,SFMTA,6590,2274,2764,,28.4250,29.8500,31.3375,32.9000,34.5500,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7278,Painter Supervisor 2,004,SFMTA,7180,3035,3689,,37.9375,39.8375,41.8250,43.9125,46.1125,,,,,,,,,,,,,,,
FY14-15,2014/07/01,8170,Medical Claims Supervisor,790,COMMN,7070,2874,3493,,35.9250,37.7250,39.6125,41.5875,43.6625,,,,,,,,,,,,,,,
FY14-15,2014/07/01,1721,Senior Data Entry Operator,790,COMMN,6080,1773,2156,,22.1625,23.2750,24.4375,25.6625,26.9500,,,,,,,,,,,,,,,
FY13-14,2013/07/01,8146,District Attry's Investigator,419,COMMN,8146Y,3064,3910,0,38.3000,40.2125,42.2250,44.3375,46.5500,48.8750,,,,,,,,,,,,,,
FY14-15,2014/07/01,8109,Document Examiner Technician,790,COMMN,6500,2178,2647,,27.2250,28.5875,30.0125,31.5125,33.0875,,,,,,,,,,,,,,,
FY13-14,2013/07/01,1091,IT Operations Support Admin I,021,COMMN,6155,1840,2236,0,23.0000,24.1500,25.3500,26.6250,27.9500,,,,,,,,,,,,,,,
FY13-14,2014/01/04,5211,Eng/Arch/Landscape Arch Sr,021,SFMTA,8095,4739,5760,,59.2375,62.2000,65.3125,68.5750,72.0000,,,,,,,,,,,,,,,
FY15-16,2015/07/01,5177,Safety Officer,021,SFMTA,5177G,4117,5005,6,51.4625,54.1000,56.7375,59.5750,62.5625,64.0750,65.6875,67.2875,,,,,,,,,,,,
FY13-14,2013/07/01,9122,Transit Information Clerk,790,SFMTA,6360,2033,2472,0,25.4125,26.6875,28.0250,29.4250,30.9000,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7252,"Chf Stationary Eng, Sew Plant",039,SFMTA,7252A (SFMTA),4127,4127,,51.5875,,,,,,,,,,,,,,,,,,,
FY14-15,2014/07/01,1381,Special Assistant 22,351,SFMTA,8825,6769,8227,,84.6125,88.8375,93.2750,97.9375,102.8375,,,,,,,,,,,,,,,
FY13-14,2014/01/04,6244,Chief Plumbing Inspector,038,COMMN,7820,4145,5039,0,51.8125,54.4000,57.1250,59.9875,62.9875,,,,,,,,,,,,,,,
FY14-15,2014/07/01,2708,Custodian,790,SFMTA,6025,1727,2099,,21.5875,22.6750,23.8000,24.9875,26.2375,,,,,,,,,,,,,,,
FY14-15,2014/10/11,8247,Emergency Planning Coordinator,001,COMMN,7025,2813,3418,,35.1625,36.9125,38.7625,40.7000,42.7250,,,,,,,,,,,,,,,
FY12-13,2012/07/01,1408,Principal Clerk,790,SFMTA,6520,2199,2672,,27.4875,28.8625,30.3000,31.8125,33.4000,,,,,,,,,,,,,,,
FY13-14,2014/01/04,1381,Special Assistant 22,351,SFMTA,8805,6707,8152,,83.8375,88.0250,92.4250,97.0500,101.9000,,,,,,,,,,,,,,,
FY12-13,2012/07/01,5203,Asst Engr,021,SFMTA,7145,2983,3626,,37.2875,39.1500,41.1125,43.1625,45.3250,,,,,,,,,,,,,,,
FY15-16,2015/07/01,5380,"StdntDsgnTrain1, Arch/Eng/Plng",021,SFMTA,5380G,2007,2007,,25.0875,,,,,,,,,,,,,,,,,,,
FY13-14,2014/01/04,8249,Fingerprint Technician 1,790,SFMTA,6200,1881,2287,,23.5125,24.6875,25.9250,27.2250,28.5875,,,,,,,,,,,,,,,
FY14-15,2014/10/11,5301,"Manager, Traffic Painting Prog",021,SFMTA,7315,3241,3940,,40.5125,42.5375,44.6750,46.9000,49.2500,,,,,,,,,,,,,,,
FY13-14,2014/03/29,7370,Rigger,003,COMMN,6555,2236,2719,0,27.9500,29.3500,30.8250,32.3625,33.9875,,,,,,,,,,,,,,,
FY14-15,2014/10/11,1634,Principal Account Clerk,790,COMMN,6690,2388,2902,,29.8500,31.3375,32.9000,34.5500,36.2750,,,,,,,,,,,,,,,
FY14-15,2014/10/11,7454,Traffic Signal Operator,790,SFMTA-Negotiated,5700,1477,1791,,18.4625,19.3750,20.3250,21.3250,22.3875,,,,,,,,,,,,,,,
FY14-15,2014/10/11,2914,Social Work Supervisor,535,SFMTA,7020,2806,3410,,35.0750,36.8250,38.6625,40.6000,42.6250,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7123,Prk Mtr & Mach Shop Mgr,351,COMMN,7590,3703,4500,0,46.2875,48.6000,51.0250,53.5750,56.2500,,,,,,,,,,,,,,,
FY15-16,2015/07/01,6139,Senior Industrial Hygienist,856,SFMTA,7805,4117,5005,,51.4625,54.1000,56.7375,59.5750,62.5625,,,,,,,,,,,,,,,
FY12-13,2012/07/01,1839,Water Conservation Admin,351,SFMTA,7450,3460,4206,,43.2500,45.4125,47.6875,50.0750,52.5750,,,,,,,,,,,,,,,
FY13-14,2014/01/04,3634,Librarian 3,790,SFMTA,7240,3126,3799,,39.0750,41.0250,43.0750,45.2250,47.4875,,,,,,,,,,,,,,,
FY14-15,2014/07/01,2967,Sup Welfare Fraud Investigator,001,COMMN,7355,3304,4017,,41.3000,43.3750,45.5375,47.8250,50.2125,,,,,,,,,,,,,,,
FY12-13,2012/07/01,6244,Chief Plumbing Inspector,038,SFMTA,7780,4067,4943,,50.8375,53.3750,56.0500,58.8500,61.7875,,,,,,,,,,,,,,,
FY14-15,2014/10/11,1404,Clerk,790,COMMN,5995,1702,2069,,21.2750,22.3375,23.4500,24.6250,25.8625,,,,,,,,,,,,,,,
FY14-15,2014/10/11,5306,Traffic Sign Manager,021,SFMTA,5306D,3618,4397,6,45.2250,47.4875,49.8625,52.3500,54.9625,56.2500,57.7125,59.0625,,,,,,,,,,,,
FY13-14,2013/07/01,1444,Secretary 1,790,SFMTA,6045,1744,2120,,21.8000,22.8875,24.0375,25.2375,26.5000,,,,,,,,,,,,,,,
FY13-14,2014/03/29,2948,Human Services Section Mgr,535,COMMN,7530,3597,4372,0,44.9625,47.2125,49.5750,52.0500,54.6500,,,,,,,,,,,,,,,
FY13-14,2013/07/01,8550,Dist Atty Investigator (SFERS),419,COMMN,8550Y,3064,3910,0,38.3000,40.2125,42.2250,44.3375,46.5500,48.8750,,,,,,,,,,,,,,
FY14-15,2014/10/11,1824,Pr Administrative Analyst,021,COMMN,7595,3714,4514,,46.4250,48.7375,51.1750,53.7375,56.4250,,,,,,,,,,,,,,,
FY13-14,2014/01/04,8141,Worker's Compensation Adjuster,790,SFMTA,6900,2647,3217,,33.0875,34.7375,36.4750,38.3000,40.2125,,,,,,,,,,,,,,,
FY13-14,2013/07/01,8186,Atty for the Public Admin,351,COMMN,8200,4991,6067,0,62.3875,65.5125,68.7875,72.2250,75.8375,,,,,,,,,,,,,,,
FY13-14,2014/01/04,9354,Elevator and Crane Technician,006,COMMN,7420,3410,4145,0,42.6250,44.7625,47.0000,49.3500,51.8125,,,,,,,,,,,,,,,
FY13-14,2013/07/01,0150,Dep Chf of Dept (Fire Dept),352,COMMN,0150Y,10028,10028,0,125.3500,,,,,,,,,,,,,,,,,,,
FY12-13,2012/07/01,6333,Senior Building Inspector,930,SFMTA,7580,3689,4484,,46.1125,48.4125,50.8375,53.3750,56.0500,,,,,,,,,,,,,,,
FY14-15,2014/07/01,7232,HH Mechanical Shop Sprv,130,SFMTA,7232C,3431,3431,,42.8875,,,,,,,,,,,,,,,,,,,
FY15-16,2015/10/10,4334,"Investigator, Tax Collector",790,SFMTA,7105,2926,3557,,36.5750,38.4000,40.3250,42.3375,44.4625,,,,,,,,,,,,,,,
FY13-14,2013/07/01,3436,Arborist Technician Supervisor,261,COMMN,6975,2745,3337,0,34.3125,36.0250,37.8375,39.7250,41.7125,,,,,,,,,,,,,,,
FY14-15,2014/07/01,2909,Hospital Elig Wrk Supervisor,535,COMMN,7070,2874,3493,,35.9250,37.7250,39.6125,41.5875,43.6625,,,,,,,,,,,,,,,
FY13-14,2014/03/29,0889,Mayoral Staff IX,002,COMMN,6840,2571,3126,0,32.1375,33.7500,35.4375,37.2125,39.0750,,,,,,,,,,,,,,,
FY15-16,2015/10/10,1432,Senior Transcriber Typist,790,SFMTA,6530,2209,2685,,27.6125,28.9875,30.4375,31.9625,33.5625,,,,,,,,,,,,,,,
FY13-14,2013/07/01,7254,Automotive Machinist Sprv 1,130,COMMN,7254Y,3922,3922,0,49.0250,,,,,,,,,,,,,,,,,,,
FY12-13,2012/07/01,0932,Manager IV,351,SFMTA,0,4155,5303,,0.0000,,,,,,,,,,,,,,,,,,,
FY13-14,2013/07/01,2720,Janitorial Services Supervisor,790,SFMTA,6560,2242,2726,,28.0250,29.4250,30.9000,32.4500,34.0750,,,,,,,,,,,,,,,
FY13-14,2014/03/29,7408,Assistant Power House Operator,006,SFMTA,6200,1881,2287,0,23.5125,24.6875,25.9250,27.2250,28.5875,,,,,,,,,,,,,,,
FY13-14,2014/01/04,8181,Assistant Chief Attorney 1,311,SFMTA,8675,6291,7647,,78.6375,82.5750,86.7000,91.0375,95.5875,,,,,,,,,,,,,,,
FY15-16,2015/07/01,8149,Asst Chf Dist Atty's Invstgtor,419,SFMTA,8149G,3799,4848,,47.4875,49.8625,52.3500,54.9625,57.7125,60.6000,,,,,,,,,,,,,,
FY14-15,2014/07/01,7273,Communications Line Wrk Sprv 2,006,SFMTA,7510,3566,4334,,44.5750,46.8000,49.1375,51.6000,54.1750,,,,,,,,,,,,,,,
FY14-15,2014/07/01,7540,Track Maintenance Worker,261,SFMTA,6315,1990,2418,,24.8750,26.1125,27.4250,28.7875,30.2250,,,,,,,,,,,,,,,
FY14-15,2014/07/01,1064,IS Prg Analyst-Principal,021,COMMN,1064C,3492,4394,,43.6500,44.7625,45.8250,47.4625,48.5875,49.8000,51.0625,52.3000,53.6000,54.9250,,,,,,,,,,
FY14-15,2014/10/11,2440,Vet Laboratory Technologist,250,COMMN,7090,2902,3527,,36.2750,38.0875,39.9875,41.9875,44.0875,,,,,,,,,,,,,,,
FY13-14,2014/01/04,2940,Protective Services Worker,535,SFMTA,2940A (SFMTA),2819,3597,,35.2375,37.0000,38.8500,40.7875,42.8250,44.9625,,,,,,,,,,,,,,
FY13-14,2014/01/04,3284,Recreation Director,790,COMMN,6170,1853,2252,0,23.1625,24.3250,25.5375,26.8125,28.1500,,,,,,,,,,,,,,,
FY13-14,2013/07/01,1434,Shelter Service Representative,856,SFMTA,1434Y (SFMTA),1674,2135,,20.9250,21.9500,23.0500,24.2000,25.4125,26.6875,,,,,,,,,,,,,,
FY15-16,2015/10/10,1408,Principal Clerk,790,SFMTA,6705,2407,2926,,30.0875,31.5875,33.1750,34.8250,36.5750,,,,,,,,,,,,,,,
FY13-14,2014/01/04,5209,Industrial Engineer,021,SFMTA,7495,3537,4299,,44.2125,46.4250,48.7375,51.1750,53.7375,,,,,,,,,,,,,,,
FY14-15,2014/10/11,7270,Watershed Keeper Supervisor,790,SFMTA,6760,2472,3005,,30.9000,32.4500,34.0750,35.7750,37.5625,,,,,,,,,,,,,,,
FY13-14,2014/03/29,2594,Employee Assistance Counselor,021,COMMN,7050,2847,3460,0,35.5875,37.3625,39.2250,41.1875,43.2500,,,,,,,,,,,,,,,
FY14-15,2014/07/01,2820,Senior Health Program Planner,790,SFMTA,7310,3234,3931,,40.4250,42.4500,44.5750,46.8000,49.1375,,,,,,,,,,,,,,,
FY14-15,2014/10/11,1805,Performance Analyst II,021,SFMTA,7325,3256,3957,,40.7000,42.7250,44.8625,47.1125,49.4625,,,,,,,,,,,,,,,
FY13-14,2014/03/29,2591,Health Program Coordinator 2,021,COMMN,6995,2772,3369,0,34.6500,36.3750,38.2000,40.1000,42.1125,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7330,Sr General Utility Mechanic,130,SFMTA,7330A (SFMTA),3237,3237,,40.4625,,,,,,,,,,,,,,,,,,,
FY14-15,2014/07/01,8141,Worker's Compensation Adjuster,790,SFMTA,6920,2672,3248,,33.4000,35.0750,36.8250,38.6625,40.6000,,,,,,,,,,,,,,,
FY15-16,2015/07/01,7250,Utility Plumber Supervisor 1,038,SFMTA,7510,3566,4334,,44.5750,46.8000,49.1375,51.6000,54.1750,,,,,,,,,,,,,,,
FY13-14,2014/01/04,3280,Assistant Recreation Director,790,COMMN,6045,1744,2120,0,21.8000,22.8875,24.0375,25.2375,26.5000,,,,,,,,,,,,,,,
FY14-15,2014/07/01,1444,Secretary 1,790,SFMTA,6105,1796,2183,,22.4500,23.5750,24.7500,25.9875,27.2875,,,,,,,,,,,,,,,
FY14-15,2014/10/11,8209,Institutional Police Lieut,969,SFMTA,8209D,2880,5216,,51.1125,53.6625,56.3625,59.1875,62.1250,65.2000,36.0000,37.8000,39.6875,41.6625,43.7375,,,,,,,,,
FY14-15,2014/07/01,1373,Special Assistant 14,351,SFMTA,7685,3881,4717,,48.5125,50.9375,53.4750,56.1500,58.9625,,,,,,,,,,,,,,,
FY15-16,2015/10/10,5362,Engineering Assistant,021,SFMTA,6730,2435,2960,,30.4375,31.9625,33.5625,35.2375,37.0000,,,,,,,,,,,,,,,
FY14-15,2014/07/01,8121,Transit Fare Insp. Sup/Invst.,200,SFMTA-Negotiated,6985,2758,3353,,34.4750,36.2000,38.0125,39.9125,41.9125,,,,,,,,,,,,,,,
FY13-14,2013/07/01,5299,Planner 4-Environmental Review,021,COMMN,7625,3769,4581,0,47.1125,49.4625,51.9375,54.5250,57.2625,,,,,,,,,,,,,,,
FY15-16,2015/10/10,7248,Steamfitter Supervisor 2,038,SFMTA,7775,4056,4929,,50.7000,53.2250,55.8875,58.6875,61.6125,,,,,,,,,,,,,,,
FY15-16,2015/07/01,9704,Employment & Training Spec 3,535,SFMTA,6890,2632,3199,,32.9000,34.5500,36.2750,38.0875,39.9875,,,,,,,,,,,,,,,
FY13-14,2013/07/01,4334,"Investigator, Tax Collector",790,SFMTA,6920,2672,3248,,33.4000,35.0750,36.8250,38.6625,40.6000,,,,,,,,,,,,,,,
FY15-16,2015/10/10,7232,HH Mechanical Shop Sprv,130,SFMTA,7232H,3649,3649,,45.6125,,,,,,,,,,,,,,,,,,,
FY13-14,2014/03/29,7347,Plumber,038,COMMN,7210,3080,3744,0,38.5000,40.4250,42.4500,44.5750,46.8000,,,,,,,,,,,,,,,
FY14-15,2014/07/01,2340,Operating Room Nurse,791,COMMN,2340C,4135,5433,,51.6875,53.3375,54.9875,56.5625,58.3250,60.1250,61.9750,63.9125,65.9125,67.9125,,,,,,,,,,
FY13-14,2013/07/01,8182,"Head Atty, Civil & Criminal",311,SFMTA,8555,5934,7213,,74.1750,77.8875,81.7750,85.8750,90.1625,,,,,,,,,,,,,,,
FY13-14,2014/03/29,9197,Signal and Systems Engineer,021,SFMTA,9197B (SFMTA),5658,5658,2,70.7250,72.4875,74.3000,76.1625,,,,,,,,,,,,,,,,
FY14-15,2014/07/01,2708,Custodian,790,COMMN,6025,1727,2099,,21.5875,22.6750,23.8000,24.9875,26.2375,,,,,,,,,,,,,,,
FY14-15,2014/07/01,7214,Electrical Trnst Equip Sprv,006,SFMTA-Negotiated,7750,4006,4869,,50.0750,52.5750,55.2000,57.9625,60.8625,,,,,,,,,,,,,,,
FY13-14,2014/01/04,8234,Fire Alarm Dispatcher,790,SFMTA,6690,2388,2902,,29.8500,31.3375,32.9000,34.5500,36.2750,,,,,,,,,,,,,,,
FY13-14,2014/01/04,1466,Meter Reader,038,COMMN,6290,1965,2388,0,24.5625,25.7875,27.0750,28.4250,29.8500,,,,,,,,,,,,,,,
FY12-13,2012/07/01,6232,Street Inspection Supervisor,021,SFMTA,7275,3179,3862,,39.7375,41.7125,43.7875,45.9875,48.2750,,,,,,,,,,,,,,,
FY14-15,2014/07/01,7278,Painter Supervisor 2,004,COMMN,7200,3064,3724,,38.3000,40.2125,42.2250,44.3375,46.5500,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7463,Utility Plumber Apprentice,038,COMMN,7463A,1852,3518,0,23.1500,25.4625,27.7750,30.0875,32.4000,34.7125,37.0250,39.3500,41.6625,43.9750,27.7750,28.9250,30.0875,31.2500,32.4000,33.5625,34.7125,35.8750,37.0250,38.1875
FY13-14,2014/03/29,8186,Atty for the Public Admin,351,SFMTA,8240,5090,6187,,63.6250,66.8125,70.1500,73.6500,77.3375,,,,,,,,,,,,,,,
FY13-14,2014/01/04,9330,Pile Worker,034,COMMN,7010,2793,3396,0,34.9125,36.6625,38.5000,40.4250,42.4500,,,,,,,,,,,,,,,
FY13-14,2014/03/29,9377,"Feasibility Analyst, Port",021,COMMN,9377B,3056,3714,6,38.2000,40.1000,42.1125,44.2125,46.4250,47.5875,48.7375,49.9750,,,,,,,,,,,,
FY14-15,2014/07/01,3518,"Assoc Musm Cnsrvt, AAM",790,COMMN,6860,2596,3155,,32.4500,34.0750,35.7750,37.5625,39.4375,,,,,,,,,,,,,,,
FY13-14,2014/03/29,5506,Project Manager 3,021,COMMN,5506B,6541,6541,2,81.7625,83.8000,85.9000,88.0625,,,,,,,,,,,,,,,,
FY12-13,2012/07/01,7388,Utility Plumber,038,SFMTA,7150,2989,3633,,37.3625,39.2250,41.1875,43.2500,45.4125,,,,,,,,,,,,,,,
FY14-15,2014/10/11,2803,Epidemiologist 2,021,COMMN,7315,3241,3940,,40.5125,42.5375,44.6750,46.9000,49.2500,,,,,,,,,,,,,,,
FY14-15,2014/07/01,2330,Anesthetist,791,COMMN,2330C,6748,9544,,84.3500,88.5125,92.9375,97.6125,102.4500,105.5500,108.8375,112.2125,115.7000,119.3000,,,,,,,,,,
FY15-16,2015/10/10,1021,IS Administrator 1,021,SFMTA,6650,2342,2847,,29.2750,30.7375,32.2750,33.8875,35.5875,,,,,,,,,,,,,,,
FY13-14,2014/03/29,8214,Parking Control Officer,790,SFMTA,6185,1867,2269,0,23.3375,24.5000,25.7250,27.0125,28.3625,,,,,,,,,,,,,,,
FY14-15,2014/07/01,5266,Architectural Associate 2,021,COMMN,7515,3574,4343,,44.6750,46.9000,49.2500,51.7125,54.2875,,,,,,,,,,,,,,,
FY13-14,2014/01/04,1942,Asst Materials Coordinator,001,SFMTA,7165,3012,3661,,37.6500,39.5250,41.5000,43.5750,45.7625,,,,,,,,,,,,,,,
FY13-14,2014/03/29,7334,Stationary Engineer,039,SFMTA,7334B (SFMTA),2981,2981,,37.2625,,,,,,,,,,,,,,,,,,,
FY13-14,2014/03/29,3558,Senior Museum Registrar,790,COMMN,6810,2533,3080,0,31.6625,33.2500,34.9125,36.6625,38.5000,,,,,,,,,,,,,,,
FY13-14,2013/07/01,2910,Social Worker,535,SFMTA,6380,2053,2496,,25.6625,26.9500,28.3000,29.7125,31.2000,,,,,,,,,,,,,,,
FY13-14,2013/07/01,7317,Senior Water Service Inspector,038,COMMN,7490,3527,4286,0,44.0875,46.3000,48.6000,51.0250,53.5750,,,,,,,,,,,,,,,
FY13-14,2013/07/01,7470,Watershed Keeper,790,SFMTA,6410,2084,2533,,26.0500,27.3500,28.7125,30.1500,31.6625,,,,,,,,,,,,,,,
FY13-14,2013/07/01,7281,Street Environ Svcs Oprs Supv,261,COMMN,7095,2910,3537,0,36.3750,38.2000,40.1000,42.1125,44.2125,,,,,,,,,,,,,,,
FY13-14,2014/03/29,2905,Senior Eligibility Worker,535,SFMTA,6660,2354,2862,,29.4250,30.9000,32.4500,34.0750,35.7750,,,,,,,,,,,,,,,
FY13-14,2013/07/01,2578,Med Examiner's Investigator II,790,COMMN,7095,2910,3537,0,36.3750,38.2000,40.1000,42.1125,44.2125,,,,,,,,,,,,,,,
FY13-14,2014/01/04,7338,Electrical Line Worker,006,SFMTA,7338A (SFMTA),3460,3460,,43.2500,,,,,,,,,,,,,,,,,,,
FY13-14,2014/01/04,2932,Sr Psychiatric Social Worker,790,SFMTA,7120,2946,3581,,36.8250,38.6625,40.6000,42.6250,44.7625,,,,,,,,,,,,,,,
FY14-15,2014/07/01,7313,Automotive Machinist,130,SFMTA-Negotiated,7313C,3076,3076,,38.4500,,,,,,,,,,,,,,,,,,,
FY13-14,2013/07/01,7268,Window Cleaner Supervisor,790,SFMTA,6640,2332,2835,,29.1500,30.6125,32.1375,33.7500,35.4375,,,,,,,,,,,,,,,
FY14-15,2014/10/11,6333,Senior Building Inspector,930,SFMTA,7700,3910,4753,,48.8750,51.3250,53.8875,56.5875,59.4125,,,,,,,,,,,,,,,
FY15-16,2015/07/01,2772,Sewing Technician,250,SFMTA,5975,1686,2048,,21.0750,22.1125,23.2250,24.3875,25.6000,,,,,,,,,,,,,,,
FY15-16,2015/10/10,6116,Sprv Wastewater Cont Inspector,021,SFMTA,7630,3777,4591,,47.2125,49.5750,52.0500,54.6500,57.3875,,,,,,,,,,,,,,,
FY14-15,2014/07/01,8247,Emergency Planning Coordinator,001,SFMTA,6965,2732,3320,,34.1500,35.8500,37.6500,39.5250,41.5000,,,,,,,,,,,,,,,
FY15-16,2015/07/01,1161,"Ex Asst to Admin, SFGH",351,SFMTA,7680,3873,4708,,48.4125,50.8375,53.3750,56.0500,58.8500,,,,,,,,,,,,,,,
FY13-14,2013/07/01,1922,Senior Inventory Clerk,790,SFMTA,5930,1650,2004,,20.6250,21.6375,22.7250,23.8625,25.0500,,,,,,,,,,,,,,,
FY13-14,2013/07/01,R590,Project Mgr (SFRA),RD3,COMMN,7600,3724,4527,0,46.5500,48.8750,51.3250,53.8875,56.5875,,,,,,,,,,,,,,,
FY13-14,2013/07/01,1466,Meter Reader,038,COMMN,6270,1946,2365,0,24.3250,25.5375,26.8125,28.1500,29.5625,,,,,,,,,,,,,,,
FY13-14,2013/07/01,2933,Conservatorship/Case Mgt Sprv,790,COMMN,7200,3064,3724,0,38.3000,40.2125,42.2250,44.3375,46.5500,,,,,,,,,,,,,,,
FY13-14,2014/03/29,6244,Chief Plumbing Inspector,038,SFMTA,7840,4188,5090,,52.3500,54.9625,57.7125,60.6000,63.6250,,,,,,,,,,,,,,,
FY13-14,2014/03/29,1670,Financial Systems Supervisor,021,COMMN,1670B,4036,4905,6,50.4500,52.9750,55.6125,58.4000,61.3125,62.8625,64.3875,66.0000,,,,,,,,,,,,
FY14-15,2014/10/11,2912,Senior Social Worker,535,COMMN,6780,2496,3035,,31.2000,32.7625,34.4000,36.1250,37.9375,,,,,,,,,,,,,,,
FY13-14,2013/07/01,1956,Senior Purchaser,021,COMMN,7245,3132,3807,0,39.1500,41.1125,43.1625,45.3250,47.5875,,,,,,,,,,,,,,,
FY12-13,2012/07/01,1842,Management Assistant,790,SFMTA,6690,2388,2902,,29.8500,31.3375,32.9000,34.5500,36.2750,,,,,,,,,,,,,,,
FY13-14,2014/03/29,1812,Assistant Retirement Analyst,790,COMMN,6750,2459,2989,0,30.7375,32.2750,33.8875,35.5875,37.3625,,,,,,,,,,,,,,,
FY14-15,2014/10/11,1435,Shelter Officer Supervisor,790,SFMTA,6370,2043,2483,,25.5375,26.8125,28.1500,29.5625,31.0375,,,,,,,,,,,,,,,
FY14-15,2014/07/01,1549,"Sctry, Juv Probation Comm",022,COMMN,6735,2442,2969,,30.5250,32.0500,33.6625,35.3375,37.1125,,,,,,,,,,,,,,,
FY13-14,2014/03/29,1843,"Ex Dir, SE Com Fac Comm",351,SFMTA,7430,3426,4164,,42.8250,44.9625,47.2125,49.5750,52.0500,,,,,,,,,,,,,,,
FY13-14,2014/01/04,1031,IS Trainer-Assistant,021,COMMN,6505,2183,2654,0,27.2875,28.6500,30.0875,31.5875,33.1750,,,,,,,,,,,,,,,
FY13-14,2014/01/04,1054,IS Business Analyst-Principal,021,SFMTA,1054A (SFMTA),3795,4772,,47.4375,48.6125,49.7875,51.5375,52.7875,54.0625,55.4125,56.8125,58.2000,59.6500,,,,,,,,,,
FY13-14,2013/07/01,1637,Patient Accounts Clerk,790,COMMN,6515,2194,2666,0,27.4250,28.7875,30.2250,31.7375,33.3250,,,,,,,,,,,,,,,
FY14-15,2014/10/11,1684,Auditor II,021,COMMN,7325,3256,3957,,40.7000,42.7250,44.8625,47.1125,49.4625,,,,,,,,,,,,,,,
FY14-15,2014/07/01,9202,Airport Communications Disp,790,COMMN,6840,2571,3126,,32.1375,33.7500,35.4375,37.2125,39.0750,,,,,,,,,,,,,,,
